employee_name,working_day,date,hours_of_work,work_from_home
14,Monday,2022-05-16,5.82,0
15,Monday,2022-05-16,6.36,0
16,Monday,2022-05-16,4.52,0
17,Monday,2022-05-16,6.93,0
18,Monday,2022-05-16,6.52,1
1,Sunday,2022-05-15,0.0,0
2,Sunday,2022-05-15,0.0,0
3,Sunday,2022-05-15,0.0,0
4,Sunday,2022-05-15,0.0,0
5,Sunday,2022-05-15,0.0,0
6,Sunday,2022-05-15,0.0,0
7,Sunday,2022-05-15,0.0,0
8,Sunday,2022-05-15,0.0,0
9,Sunday,2022-05-15,0.0,0
10,Sunday,2022-05-15,0.0,0
11,Sunday,2022-05-15,0.0,0
12,Sunday,2022-05-15,0.0,0
13,Sunday,2022-05-15,0.0,0
14,Sunday,2022-05-15,0.0,0
15,Sunday,2022-05-15,0.0,0
16,Sunday,2022-05-15,0.0,0
17,Sunday,2022-05-15,0.0,0
18,Sunday,2022-05-15,0.0,0
1,Saturday,2022-05-14,0.0,0
2,Saturday,2022-05-14,0.0,0
3,Saturday,2022-05-14,0.0,0
4,Saturday,2022-05-14,0.0,0
5,Saturday,2022-05-14,0.0,0
6,Saturday,2022-05-14,0.0,0
7,Saturday,2022-05-14,0.0,0
8,Saturday,2022-05-14,0.0,0
9,Saturday,2022-05-14,0.0,0
10,Saturday,2022-05-14,0.0,0
11,Saturday,2022-05-14,0.0,0
12,Saturday,2022-05-14,0.0,0
13,Saturday,2022-05-14,0.0,0
14,Saturday,2022-05-14,0.0,0
15,Saturday,2022-05-14,0.0,0
16,Saturday,2022-05-14,0.0,0
17,Saturday,2022-05-14,0.0,0
18,Saturday,2022-05-14,0.0,0
1,Friday,2022-05-13,6.03,0
2,Friday,2022-05-13,6.3,1
3,Friday,2022-05-13,4.85,0
4,Friday,2022-05-13,4.89,0
5,Friday,2022-05-13,4.95,1
6,Friday,2022-05-13,6.64,1
7,Friday,2022-05-13,6.1,1
8,Friday,2022-05-13,5.57,0
9,Friday,2022-05-13,5.57,1
10,Friday,2022-05-13,6.26,0
11,Friday,2022-05-13,6.19,1
12,Friday,2022-05-13,5.57,1
13,Friday,2022-05-13,5.97,0
14,Friday,2022-05-13,5.22,1
15,Friday,2022-05-13,6.99,1
16,Friday,2022-05-13,4.88,1
17,Friday,2022-05-13,6.24,1
18,Friday,2022-05-13,5.02,0
1,Thursday,2022-05-12,5.55,0
2,Thursday,2022-05-12,5.95,0
3,Thursday,2022-05-12,5.59,0
4,Thursday,2022-05-12,6.33,0
5,Thursday,2022-05-12,6.08,0
6,Thursday,2022-05-12,5.41,0
7,Thursday,2022-05-12,5.98,1
8,Thursday,2022-05-12,4.8,0
9,Thursday,2022-05-12,4.99,0
10,Thursday,2022-05-12,6.81,0
11,Thursday,2022-05-12,6.02,1
12,Thursday,2022-05-12,5.41,1
13,Thursday,2022-05-12,5.46,0
14,Thursday,2022-05-12,6.33,0
15,Thursday,2022-05-12,6.95,1
16,Thursday,2022-05-12,6.94,0
17,Thursday,2022-05-12,5.48,0
18,Thursday,2022-05-12,5.25,0
1,Wednesday,2022-05-11,5.16,0
2,Wednesday,2022-05-11,5.25,0
3,Wednesday,2022-05-11,4.68,0
4,Wednesday,2022-05-11,5.82,0
5,Wednesday,2022-05-11,6.93,1
6,Wednesday,2022-05-11,6.53,0
7,Wednesday,2022-05-11,6.29,1
8,Wednesday,2022-05-11,4.79,0
9,Wednesday,2022-05-11,5.45,1
10,Wednesday,2022-05-11,4.53,0
11,Wednesday,2022-05-11,6.79,0
12,Wednesday,2022-05-11,6.86,0
13,Wednesday,2022-05-11,6.27,0
14,Wednesday,2022-05-11,5.12,0
15,Wednesday,2022-05-11,5.94,0
16,Wednesday,2022-05-11,5.02,0
17,Wednesday,2022-05-11,6.53,0
18,Wednesday,2022-05-11,5.25,0
1,Tuesday,2022-05-10,6.74,0
2,Tuesday,2022-05-10,4.93,0
3,Tuesday,2022-05-10,4.57,1
4,Tuesday,2022-05-10,4.7,0
5,Tuesday,2022-05-10,5.25,0
6,Tuesday,2022-05-10,6.52,0
7,Tuesday,2022-05-10,5.55,0
8,Tuesday,2022-05-10,4.7,1
9,Tuesday,2022-05-10,6.47,0
10,Tuesday,2022-05-10,5.81,0
11,Tuesday,2022-05-10,5.97,0
12,Tuesday,2022-05-10,5.98,0
13,Tuesday,2022-05-10,4.7,0
14,Tuesday,2022-05-10,6.27,0
15,Tuesday,2022-05-10,5.42,0
16,Tuesday,2022-05-10,6.05,0
17,Tuesday,2022-05-10,5.29,1
18,Tuesday,2022-05-10,6.29,0
1,Monday,2022-05-09,4.69,0
2,Monday,2022-05-09,5.54,0
3,Monday,2022-05-09,4.68,1
4,Monday,2022-05-09,5.11,0
5,Monday,2022-05-09,5.84,0
6,Monday,2022-05-09,6.55,0
7,Monday,2022-05-09,6.69,0
8,Monday,2022-05-09,6.45,0
9,Monday,2022-05-09,5.47,0
10,Monday,2022-05-09,4.92,0
11,Monday,2022-05-09,6.08,0
12,Monday,2022-05-09,6.1,1
13,Monday,2022-05-09,5.11,0
14,Monday,2022-05-09,5.4,0
15,Monday,2022-05-09,6.35,0
16,Monday,2022-05-09,4.54,1
17,Monday,2022-05-09,6.26,1
18,Monday,2022-05-09,5.11,0
1,Sunday,2022-05-08,0.0,0
2,Sunday,2022-05-08,0.0,0
3,Sunday,2022-05-08,0.0,0
4,Sunday,2022-05-08,0.0,0
5,Sunday,2022-05-08,0.0,0
6,Sunday,2022-05-08,0.0,0
7,Sunday,2022-05-08,0.0,0
8,Sunday,2022-05-08,0.0,0
9,Sunday,2022-05-08,0.0,0
10,Sunday,2022-05-08,0.0,0
11,Sunday,2022-05-08,0.0,0
12,Sunday,2022-05-08,0.0,0
13,Sunday,2022-05-08,0.0,0
14,Sunday,2022-05-08,0.0,0
15,Sunday,2022-05-08,0.0,0
16,Sunday,2022-05-08,0.0,0
17,Sunday,2022-05-08,0.0,0
18,Sunday,2022-05-08,0.0,0
1,Saturday,2022-05-07,0.0,0
2,Saturday,2022-05-07,0.0,0
3,Saturday,2022-05-07,0.0,0
4,Saturday,2022-05-07,0.0,0
5,Saturday,2022-05-07,0.0,0
6,Saturday,2022-05-07,0.0,0
7,Saturday,2022-05-07,0.0,0
8,Saturday,2022-05-07,0.0,0
9,Saturday,2022-05-07,0.0,0
10,Saturday,2022-05-07,0.0,0
11,Saturday,2022-05-07,0.0,0
12,Saturday,2022-05-07,0.0,0
13,Saturday,2022-05-07,0.0,0
14,Saturday,2022-05-07,0.0,0
15,Saturday,2022-05-07,0.0,0
16,Saturday,2022-05-07,0.0,0
17,Saturday,2022-05-07,0.0,0
18,Saturday,2022-05-07,0.0,0
1,Friday,2022-05-06,6.36,0
2,Friday,2022-05-06,6.12,1
3,Friday,2022-05-06,6.52,1
4,Friday,2022-05-06,5.73,0
5,Friday,2022-05-06,6.69,1
6,Friday,2022-05-06,5.63,1
7,Friday,2022-05-06,4.78,1
8,Friday,2022-05-06,6.21,1
9,Friday,2022-05-06,6.08,1
10,Friday,2022-05-06,5.59,1
11,Friday,2022-05-06,6.14,1
12,Friday,2022-05-06,6.02,1
13,Friday,2022-05-06,5.48,0
14,Friday,2022-05-06,6.97,1
15,Friday,2022-05-06,5.24,1
16,Friday,2022-05-06,4.63,0
17,Friday,2022-05-06,6.3,0
18,Friday,2022-05-06,5.49,1
1,Thursday,2022-05-05,5.51,0
2,Thursday,2022-05-05,6.77,0
3,Thursday,2022-05-05,5.14,0
4,Thursday,2022-05-05,6.4,0
5,Thursday,2022-05-05,6.3,0
6,Thursday,2022-05-05,6.18,0
7,Thursday,2022-05-05,5.13,0
8,Thursday,2022-05-05,6.93,0
9,Thursday,2022-05-05,6.04,0
10,Thursday,2022-05-05,6.84,0
11,Thursday,2022-05-05,5.76,0
12,Thursday,2022-05-05,5.77,0
13,Thursday,2022-05-05,5.72,0
14,Thursday,2022-05-05,5.34,0
15,Thursday,2022-05-05,4.57,0
16,Thursday,2022-05-05,4.9,0
17,Thursday,2022-05-05,5.79,0
18,Thursday,2022-05-05,6.71,0
1,Wednesday,2022-05-04,6.19,0
2,Wednesday,2022-05-04,5.06,0
3,Wednesday,2022-05-04,5.01,0
4,Wednesday,2022-05-04,4.69,0
5,Wednesday,2022-05-04,4.68,0
6,Wednesday,2022-05-04,5.44,0
7,Wednesday,2022-05-04,5.32,0
8,Wednesday,2022-05-04,6.66,0
9,Wednesday,2022-05-04,4.75,0
10,Wednesday,2022-05-04,6.97,0
11,Wednesday,2022-05-04,5.88,0
12,Wednesday,2022-05-04,6.61,0
13,Wednesday,2022-05-04,4.57,0
14,Wednesday,2022-05-04,6.21,1
15,Wednesday,2022-05-04,6.35,0
16,Wednesday,2022-05-04,6.71,0
17,Wednesday,2022-05-04,4.71,0
18,Wednesday,2022-05-04,5.19,0
1,Tuesday,2022-05-03,4.98,1
2,Tuesday,2022-05-03,6.34,0
3,Tuesday,2022-05-03,5.75,0
4,Tuesday,2022-05-03,5.93,0
5,Tuesday,2022-05-03,6.82,0
6,Tuesday,2022-05-03,6.09,1
7,Tuesday,2022-05-03,5.65,0
8,Tuesday,2022-05-03,6.14,0
9,Tuesday,2022-05-03,5.41,0
10,Tuesday,2022-05-03,5.79,0
11,Tuesday,2022-05-03,6.96,1
12,Tuesday,2022-05-03,5.66,0
13,Tuesday,2022-05-03,4.6,0
14,Tuesday,2022-05-03,5.55,1
15,Tuesday,2022-05-03,6.74,0
16,Tuesday,2022-05-03,5.89,0
17,Tuesday,2022-05-03,6.39,0
18,Tuesday,2022-05-03,6.57,0
1,Monday,2022-05-02,4.84,1
2,Monday,2022-05-02,6.23,0
3,Monday,2022-05-02,6.4,0
4,Monday,2022-05-02,6.68,0
5,Monday,2022-05-02,6.17,0
6,Monday,2022-05-02,6.97,0
7,Monday,2022-05-02,4.62,0
8,Monday,2022-05-02,4.97,0
9,Monday,2022-05-02,5.7,0
10,Monday,2022-05-02,5.94,1
11,Monday,2022-05-02,6.18,0
12,Monday,2022-05-02,6.5,0
13,Monday,2022-05-02,6.31,0
14,Monday,2022-05-02,5.57,0
15,Monday,2022-05-02,6.79,0
16,Monday,2022-05-02,6.36,0
17,Monday,2022-05-02,4.8,0
18,Monday,2022-05-02,5.12,0
1,Sunday,2022-05-01,0.0,0
2,Sunday,2022-05-01,0.0,0
3,Sunday,2022-05-01,0.0,0
4,Sunday,2022-05-01,0.0,0
5,Sunday,2022-05-01,0.0,0
6,Sunday,2022-05-01,0.0,0
7,Sunday,2022-05-01,0.0,0
8,Sunday,2022-05-01,0.0,0
9,Sunday,2022-05-01,0.0,0
10,Sunday,2022-05-01,0.0,0
11,Sunday,2022-05-01,0.0,0
12,Sunday,2022-05-01,0.0,0
13,Sunday,2022-05-01,0.0,0
14,Sunday,2022-05-01,0.0,0
15,Sunday,2022-05-01,0.0,0
16,Sunday,2022-05-01,0.0,0
17,Sunday,2022-05-01,0.0,0
18,Sunday,2022-05-01,0.0,0
1,Saturday,2022-04-30,0.0,0
2,Saturday,2022-04-30,0.0,0
3,Saturday,2022-04-30,0.0,0
4,Saturday,2022-04-30,0.0,0
5,Saturday,2022-04-30,0.0,0
6,Saturday,2022-04-30,0.0,0
7,Saturday,2022-04-30,0.0,0
8,Saturday,2022-04-30,0.0,0
9,Saturday,2022-04-30,0.0,0
10,Saturday,2022-04-30,0.0,0
11,Saturday,2022-04-30,0.0,0
12,Saturday,2022-04-30,0.0,0
13,Saturday,2022-04-30,0.0,0
14,Saturday,2022-04-30,0.0,0
15,Saturday,2022-04-30,0.0,0
16,Saturday,2022-04-30,0.0,0
17,Saturday,2022-04-30,0.0,0
18,Saturday,2022-04-30,0.0,0
1,Friday,2022-04-29,6.49,0
2,Friday,2022-04-29,6.09,1
3,Friday,2022-04-29,6.45,1
4,Friday,2022-04-29,5.66,0
5,Friday,2022-04-29,5.38,1
6,Friday,2022-04-29,6.62,1
7,Friday,2022-04-29,5.14,0
8,Friday,2022-04-29,6.62,1
9,Friday,2022-04-29,6.5,1
10,Friday,2022-04-29,5.1,1
11,Friday,2022-04-29,6.41,0
12,Friday,2022-04-29,5.41,1
13,Friday,2022-04-29,5.65,1
14,Friday,2022-04-29,6.96,0
15,Friday,2022-04-29,6.67,1
16,Friday,2022-04-29,4.96,0
17,Friday,2022-04-29,5.4,0
18,Friday,2022-04-29,6.72,1
1,Thursday,2022-04-28,5.66,0
2,Thursday,2022-04-28,4.85,0
3,Thursday,2022-04-28,5.73,0
4,Thursday,2022-04-28,6.66,0
5,Thursday,2022-04-28,4.7,0
6,Thursday,2022-04-28,5.87,0
7,Thursday,2022-04-28,6.87,0
8,Thursday,2022-04-28,5.09,0
9,Thursday,2022-04-28,6.26,1
10,Thursday,2022-04-28,6.29,0
11,Thursday,2022-04-28,6.51,0
12,Thursday,2022-04-28,6.26,0
13,Thursday,2022-04-28,5.83,0
14,Thursday,2022-04-28,5.67,0
15,Thursday,2022-04-28,6.79,0
16,Thursday,2022-04-28,5.21,0
17,Thursday,2022-04-28,5.32,0
18,Thursday,2022-04-28,6.48,0
1,Wednesday,2022-04-27,5.01,0
2,Wednesday,2022-04-27,5.07,0
3,Wednesday,2022-04-27,6.1,0
4,Wednesday,2022-04-27,6.66,0
5,Wednesday,2022-04-27,6.75,0
6,Wednesday,2022-04-27,6.47,1
7,Wednesday,2022-04-27,6.77,0
8,Wednesday,2022-04-27,6.36,0
9,Wednesday,2022-04-27,4.93,1
10,Wednesday,2022-04-27,5.6,0
11,Wednesday,2022-04-27,4.66,0
12,Wednesday,2022-04-27,4.71,0
13,Wednesday,2022-04-27,6.69,1
14,Wednesday,2022-04-27,5.69,0
15,Wednesday,2022-04-27,6.47,1
16,Wednesday,2022-04-27,6.28,0
17,Wednesday,2022-04-27,4.94,1
18,Wednesday,2022-04-27,6.62,1
1,Tuesday,2022-04-26,5.52,1
2,Tuesday,2022-04-26,5.73,0
3,Tuesday,2022-04-26,5.15,0
4,Tuesday,2022-04-26,5.61,0
5,Tuesday,2022-04-26,4.65,0
6,Tuesday,2022-04-26,5.13,0
7,Tuesday,2022-04-26,5.95,0
8,Tuesday,2022-04-26,4.89,0
9,Tuesday,2022-04-26,5.85,0
10,Tuesday,2022-04-26,4.68,0
11,Tuesday,2022-04-26,6.07,0
12,Tuesday,2022-04-26,4.94,1
13,Tuesday,2022-04-26,5.67,1
14,Tuesday,2022-04-26,6.13,0
15,Tuesday,2022-04-26,5.81,0
16,Tuesday,2022-04-26,5.59,1
17,Tuesday,2022-04-26,5.05,0
18,Tuesday,2022-04-26,6.15,0
1,Monday,2022-04-25,6.05,1
2,Monday,2022-04-25,6.34,0
3,Monday,2022-04-25,6.32,0
4,Monday,2022-04-25,5.12,0
5,Monday,2022-04-25,6.76,0
6,Monday,2022-04-25,6.97,0
7,Monday,2022-04-25,6.52,0
8,Monday,2022-04-25,5.19,0
9,Monday,2022-04-25,6.94,0
10,Monday,2022-04-25,6.53,0
11,Monday,2022-04-25,6.11,0
12,Monday,2022-04-25,6.31,0
13,Monday,2022-04-25,6.56,0
14,Monday,2022-04-25,6.04,0
15,Monday,2022-04-25,6.01,1
16,Monday,2022-04-25,4.72,0
17,Monday,2022-04-25,5.6,0
18,Monday,2022-04-25,6.47,0
1,Sunday,2022-04-24,0.0,0
2,Sunday,2022-04-24,0.0,0
3,Sunday,2022-04-24,0.0,0
4,Sunday,2022-04-24,0.0,0
5,Sunday,2022-04-24,0.0,0
6,Sunday,2022-04-24,0.0,0
7,Sunday,2022-04-24,0.0,0
8,Sunday,2022-04-24,0.0,0
9,Sunday,2022-04-24,0.0,0
10,Sunday,2022-04-24,0.0,0
11,Sunday,2022-04-24,0.0,0
12,Sunday,2022-04-24,0.0,0
13,Sunday,2022-04-24,0.0,0
14,Sunday,2022-04-24,0.0,0
15,Sunday,2022-04-24,0.0,0
16,Sunday,2022-04-24,0.0,0
17,Sunday,2022-04-24,0.0,0
18,Sunday,2022-04-24,0.0,0
1,Saturday,2022-04-23,0.0,0
2,Saturday,2022-04-23,0.0,0
3,Saturday,2022-04-23,0.0,0
4,Saturday,2022-04-23,0.0,0
5,Saturday,2022-04-23,0.0,0
6,Saturday,2022-04-23,0.0,0
7,Saturday,2022-04-23,0.0,0
8,Saturday,2022-04-23,0.0,0
9,Saturday,2022-04-23,0.0,0
10,Saturday,2022-04-23,0.0,0
11,Saturday,2022-04-23,0.0,0
12,Saturday,2022-04-23,0.0,0
13,Saturday,2022-04-23,0.0,0
14,Saturday,2022-04-23,0.0,0
15,Saturday,2022-04-23,0.0,0
16,Saturday,2022-04-23,0.0,0
17,Saturday,2022-04-23,0.0,0
18,Saturday,2022-04-23,0.0,0
1,Friday,2022-04-22,6.0,1
2,Friday,2022-04-22,5.99,0
3,Friday,2022-04-22,4.75,1
4,Friday,2022-04-22,6.91,0
5,Friday,2022-04-22,6.89,1
6,Friday,2022-04-22,6.95,1
7,Friday,2022-04-22,5.92,1
8,Friday,2022-04-22,6.95,1
9,Friday,2022-04-22,5.64,0
10,Friday,2022-04-22,5.36,1
11,Friday,2022-04-22,5.69,0
12,Friday,2022-04-22,6.4,0
13,Friday,2022-04-22,6.58,0
14,Friday,2022-04-22,6.66,1
15,Friday,2022-04-22,5.29,1
16,Friday,2022-04-22,6.51,1
17,Friday,2022-04-22,6.2,1
18,Friday,2022-04-22,4.53,0
1,Thursday,2022-04-21,4.83,0
2,Thursday,2022-04-21,6.16,0
3,Thursday,2022-04-21,6.14,0
4,Thursday,2022-04-21,6.22,0
5,Thursday,2022-04-21,5.68,0
6,Thursday,2022-04-21,5.71,1
7,Thursday,2022-04-21,4.98,0
8,Thursday,2022-04-21,6.89,1
9,Thursday,2022-04-21,5.83,0
10,Thursday,2022-04-21,5.77,1
11,Thursday,2022-04-21,6.29,0
12,Thursday,2022-04-21,6.36,0
13,Thursday,2022-04-21,5.02,0
14,Thursday,2022-04-21,6.83,0
15,Thursday,2022-04-21,4.77,0
16,Thursday,2022-04-21,5.21,0
17,Thursday,2022-04-21,6.83,1
18,Thursday,2022-04-21,5.29,0
1,Wednesday,2022-04-20,6.29,0
2,Wednesday,2022-04-20,6.97,0
3,Wednesday,2022-04-20,4.55,0
4,Wednesday,2022-04-20,4.71,0
5,Wednesday,2022-04-20,4.59,0
6,Wednesday,2022-04-20,5.74,0
7,Wednesday,2022-04-20,5.45,0
8,Wednesday,2022-04-20,5.19,1
9,Wednesday,2022-04-20,6.59,0
10,Wednesday,2022-04-20,5.71,1
11,Wednesday,2022-04-20,5.12,0
12,Wednesday,2022-04-20,6.83,0
13,Wednesday,2022-04-20,4.82,0
14,Wednesday,2022-04-20,6.5,0
15,Wednesday,2022-04-20,6.61,0
16,Wednesday,2022-04-20,5.32,0
17,Wednesday,2022-04-20,6.64,0
18,Wednesday,2022-04-20,5.63,1
1,Tuesday,2022-04-19,4.87,0
2,Tuesday,2022-04-19,6.27,0
3,Tuesday,2022-04-19,6.7,0
4,Tuesday,2022-04-19,5.99,1
5,Tuesday,2022-04-19,6.04,0
6,Tuesday,2022-04-19,6.34,1
7,Tuesday,2022-04-19,5.02,0
8,Tuesday,2022-04-19,5.11,0
9,Tuesday,2022-04-19,4.69,0
10,Tuesday,2022-04-19,5.86,0
11,Tuesday,2022-04-19,6.35,1
12,Tuesday,2022-04-19,5.08,0
13,Tuesday,2022-04-19,5.13,0
14,Tuesday,2022-04-19,6.18,0
15,Tuesday,2022-04-19,5.79,0
16,Tuesday,2022-04-19,5.76,1
17,Tuesday,2022-04-19,6.5,0
18,Tuesday,2022-04-19,5.97,0
1,Monday,2022-04-18,6.53,0
2,Monday,2022-04-18,5.43,0
3,Monday,2022-04-18,4.99,1
4,Monday,2022-04-18,5.04,0
5,Monday,2022-04-18,5.16,0
6,Monday,2022-04-18,6.3,1
7,Monday,2022-04-18,5.01,1
8,Monday,2022-04-18,6.68,0
9,Monday,2022-04-18,5.08,0
10,Monday,2022-04-18,4.94,0
11,Monday,2022-04-18,5.98,0
12,Monday,2022-04-18,6.43,1
13,Monday,2022-04-18,5.51,1
14,Monday,2022-04-18,6.71,0
15,Monday,2022-04-18,6.79,1
16,Monday,2022-04-18,5.01,0
17,Monday,2022-04-18,5.3,1
18,Monday,2022-04-18,6.45,0
1,Sunday,2022-04-17,0.0,0
2,Sunday,2022-04-17,0.0,0
3,Sunday,2022-04-17,0.0,0
4,Sunday,2022-04-17,0.0,0
5,Sunday,2022-04-17,0.0,0
6,Sunday,2022-04-17,0.0,0
7,Sunday,2022-04-17,0.0,0
8,Sunday,2022-04-17,0.0,0
9,Sunday,2022-04-17,0.0,0
10,Sunday,2022-04-17,0.0,0
11,Sunday,2022-04-17,0.0,0
12,Sunday,2022-04-17,0.0,0
13,Sunday,2022-04-17,0.0,0
14,Sunday,2022-04-17,0.0,0
15,Sunday,2022-04-17,0.0,0
16,Sunday,2022-04-17,0.0,0
17,Sunday,2022-04-17,0.0,0
18,Sunday,2022-04-17,0.0,0
1,Saturday,2022-04-16,0.0,0
2,Saturday,2022-04-16,0.0,0
3,Saturday,2022-04-16,0.0,0
4,Saturday,2022-04-16,0.0,0
5,Saturday,2022-04-16,0.0,0
6,Saturday,2022-04-16,0.0,0
7,Saturday,2022-04-16,0.0,0
8,Saturday,2022-04-16,0.0,0
9,Saturday,2022-04-16,0.0,0
10,Saturday,2022-04-16,0.0,0
11,Saturday,2022-04-16,0.0,0
12,Saturday,2022-04-16,0.0,0
13,Saturday,2022-04-16,0.0,0
14,Saturday,2022-04-16,0.0,0
15,Saturday,2022-04-16,0.0,0
16,Saturday,2022-04-16,0.0,0
17,Saturday,2022-04-16,0.0,0
18,Saturday,2022-04-16,0.0,0
1,Friday,2022-04-15,5.49,0
2,Friday,2022-04-15,4.85,1
3,Friday,2022-04-15,5.84,1
4,Friday,2022-04-15,6.49,0
5,Friday,2022-04-15,6.1,1
6,Friday,2022-04-15,6.52,1
7,Friday,2022-04-15,6.46,1
8,Friday,2022-04-15,6.14,1
9,Friday,2022-04-15,5.48,0
10,Friday,2022-04-15,6.31,1
11,Friday,2022-04-15,5.37,1
12,Friday,2022-04-15,6.9,1
13,Friday,2022-04-15,5.55,1
14,Friday,2022-04-15,4.77,1
15,Friday,2022-04-15,5.54,1
16,Friday,2022-04-15,6.81,1
17,Friday,2022-04-15,4.51,1
18,Friday,2022-04-15,6.68,0
1,Thursday,2022-04-14,5.0,0
2,Thursday,2022-04-14,6.87,0
3,Thursday,2022-04-14,5.95,0
4,Thursday,2022-04-14,6.02,0
5,Thursday,2022-04-14,6.42,0
6,Thursday,2022-04-14,5.53,0
7,Thursday,2022-04-14,6.3,0
8,Thursday,2022-04-14,6.02,1
9,Thursday,2022-04-14,6.43,1
10,Thursday,2022-04-14,5.41,1
11,Thursday,2022-04-14,6.56,1
12,Thursday,2022-04-14,6.0,0
13,Thursday,2022-04-14,5.5,0
14,Thursday,2022-04-14,6.34,0
15,Thursday,2022-04-14,6.45,0
16,Thursday,2022-04-14,5.05,0
17,Thursday,2022-04-14,6.41,0
18,Thursday,2022-04-14,5.34,0
1,Wednesday,2022-04-13,6.23,0
2,Wednesday,2022-04-13,5.69,0
3,Wednesday,2022-04-13,6.62,0
4,Wednesday,2022-04-13,5.6,0
5,Wednesday,2022-04-13,5.2,0
6,Wednesday,2022-04-13,4.62,0
7,Wednesday,2022-04-13,5.96,0
8,Wednesday,2022-04-13,6.73,0
9,Wednesday,2022-04-13,4.62,1
10,Wednesday,2022-04-13,5.02,0
11,Wednesday,2022-04-13,5.89,0
12,Wednesday,2022-04-13,6.73,0
13,Wednesday,2022-04-13,5.15,0
14,Wednesday,2022-04-13,6.85,0
15,Wednesday,2022-04-13,5.99,0
16,Wednesday,2022-04-13,6.25,0
17,Wednesday,2022-04-13,4.56,0
18,Wednesday,2022-04-13,6.02,0
1,Tuesday,2022-04-12,6.62,0
2,Tuesday,2022-04-12,6.38,0
3,Tuesday,2022-04-12,4.66,0
4,Tuesday,2022-04-12,4.96,1
5,Tuesday,2022-04-12,5.62,1
6,Tuesday,2022-04-12,5.63,1
7,Tuesday,2022-04-12,6.72,1
8,Tuesday,2022-04-12,5.86,0
9,Tuesday,2022-04-12,5.09,1
10,Tuesday,2022-04-12,5.93,0
11,Tuesday,2022-04-12,4.81,0
12,Tuesday,2022-04-12,4.98,0
13,Tuesday,2022-04-12,6.19,0
14,Tuesday,2022-04-12,6.04,0
15,Tuesday,2022-04-12,6.01,0
16,Tuesday,2022-04-12,5.18,0
17,Tuesday,2022-04-12,4.59,1
18,Tuesday,2022-04-12,5.94,0
1,Monday,2022-04-11,5.95,0
2,Monday,2022-04-11,4.66,0
3,Monday,2022-04-11,6.67,0
4,Monday,2022-04-11,5.33,0
5,Monday,2022-04-11,5.46,0
6,Monday,2022-04-11,4.98,0
7,Monday,2022-04-11,6.53,0
8,Monday,2022-04-11,4.62,0
9,Monday,2022-04-11,6.02,1
10,Monday,2022-04-11,5.43,0
11,Monday,2022-04-11,4.74,0
12,Monday,2022-04-11,5.03,1
13,Monday,2022-04-11,6.85,0
14,Monday,2022-04-11,6.2,1
15,Monday,2022-04-11,6.06,0
16,Monday,2022-04-11,6.18,0
17,Monday,2022-04-11,4.63,0
18,Monday,2022-04-11,4.86,0
1,Sunday,2022-04-10,0.0,0
2,Sunday,2022-04-10,0.0,0
3,Sunday,2022-04-10,0.0,0
4,Sunday,2022-04-10,0.0,0
5,Sunday,2022-04-10,0.0,0
6,Sunday,2022-04-10,0.0,0
7,Sunday,2022-04-10,0.0,0
8,Sunday,2022-04-10,0.0,0
9,Sunday,2022-04-10,0.0,0
10,Sunday,2022-04-10,0.0,0
11,Sunday,2022-04-10,0.0,0
12,Sunday,2022-04-10,0.0,0
13,Sunday,2022-04-10,0.0,0
14,Sunday,2022-04-10,0.0,0
15,Sunday,2022-04-10,0.0,0
16,Sunday,2022-04-10,0.0,0
17,Sunday,2022-04-10,0.0,0
18,Sunday,2022-04-10,0.0,0
1,Saturday,2022-04-09,0.0,0
2,Saturday,2022-04-09,0.0,0
3,Saturday,2022-04-09,0.0,0
4,Saturday,2022-04-09,0.0,0
5,Saturday,2022-04-09,0.0,0
6,Saturday,2022-04-09,0.0,0
7,Saturday,2022-04-09,0.0,0
8,Saturday,2022-04-09,0.0,0
9,Saturday,2022-04-09,0.0,0
10,Saturday,2022-04-09,0.0,0
11,Saturday,2022-04-09,0.0,0
12,Saturday,2022-04-09,0.0,0
13,Saturday,2022-04-09,0.0,0
14,Saturday,2022-04-09,0.0,0
15,Saturday,2022-04-09,0.0,0
16,Saturday,2022-04-09,0.0,0
17,Saturday,2022-04-09,0.0,0
18,Saturday,2022-04-09,0.0,0
1,Friday,2022-04-08,4.98,1
2,Friday,2022-04-08,6.96,1
3,Friday,2022-04-08,4.93,1
4,Friday,2022-04-08,6.09,0
5,Friday,2022-04-08,5.18,0
6,Friday,2022-04-08,6.21,0
7,Friday,2022-04-08,4.84,1
8,Friday,2022-04-08,5.99,0
9,Friday,2022-04-08,5.45,0
10,Friday,2022-04-08,4.98,1
11,Friday,2022-04-08,5.31,1
12,Friday,2022-04-08,4.88,1
13,Friday,2022-04-08,6.04,1
14,Friday,2022-04-08,4.51,0
15,Friday,2022-04-08,5.96,0
16,Friday,2022-04-08,6.36,1
17,Friday,2022-04-08,6.9,0
18,Friday,2022-04-08,6.68,1
1,Thursday,2022-04-07,6.3,0
2,Thursday,2022-04-07,4.71,0
3,Thursday,2022-04-07,5.71,0
4,Thursday,2022-04-07,4.96,0
5,Thursday,2022-04-07,5.22,0
6,Thursday,2022-04-07,5.34,0
7,Thursday,2022-04-07,6.7,0
8,Thursday,2022-04-07,4.85,0
9,Thursday,2022-04-07,6.09,0
10,Thursday,2022-04-07,5.48,1
